episode,channel,x_m,y_m,outcome,theta_deg,stage
15,16,1850.0,0.0,no_signal,,sweep
15,16,1602.15,925.0,no_signal,,sweep
15,16,856.23,898.93,no_signal,,sweep
15,16,925.0,1602.15,no_signal,,sweep
15,17,0.0,0.0,no_signal,,sweep
15,17,961.27,-166.95,no_signal,,sweep
15,17,508.27,-848.27,direction,236.04,sweep
15,17,-314.31,-931.09,direction,290.83,sweep
15,17,-925.0,-1602.15,direction,357.00,sweep
15,18,0.0,0.0,no_signal,,sweep
15,18,961.27,-166.95,no_signal,,sweep
15,18,508.27,-848.27,no_signal,,sweep
15,18,-314.31,-931.09,no_signal,,sweep
15,18,-902.87,-372.0,no_signal,,sweep
15,18,-878.56,438.35,direction,56.22,sweep
15,18,-234.57,967.4,direction,84.49,sweep
15,18,0.0,1850.0,direction,244.91,sweep
15,18,-925.0,1602.15,direction,347.45,sweep
15,19,0.0,0.0,no_signal,,sweep
15,19,961.27,-166.95,no_signal,,sweep
15,19,508.27,-848.27,no_signal,,sweep
15,19,-314.31,-931.09,no_signal,,sweep
15,19,-902.87,-372.0,no_signal,,sweep
15,19,-878.56,438.35,direction,50.31,sweep
15,19,-234.57,967.4,direction,91.46,sweep
15,19,0.0,1850.0,direction,249.39,sweep
15,19,-925.0,1602.15,direction,330.12,sweep
15,20,0.0,0.0,direction,358.74,sweep
15,20,961.27,-166.95,direction,154.93,sweep
15,20,508.27,-848.27,direction,83.04,sweep
16,1,0.0,0.0,no_signal,,sweep
16,1,961.27,-166.95,no_signal,,sweep
16,1,508.27,-848.27,direction,268.49,sweep
16,1,-314.31,-931.09,direction,321.58,sweep
16,1,-0.0,-1850.0,direction,28.51,sweep
16,2,0.0,0.0,no_signal,,sweep
16,2,961.27,-166.95,no_signal,,sweep
16,2,508.27,-848.27,no_signal,,sweep
16,2,-314.31,-931.09,no_signal,,sweep
16,2,-902.87,-372.0,direction,162.31,sweep
16,2,-878.56,438.35,direction,213.71,sweep
16,2,-1602.15,925.0,direction,264.80,sweep
16,2,-1850.0,0.0,direction,321.68,sweep
16,3,0.0,0.0,no_signal,,sweep
16,3,961.27,-166.95,no_signal,,sweep
16,3,508.27,-848.27,no_signal,,sweep
16,3,-314.31,-931.09,no_signal,,sweep
16,3,-902.87,-372.0,direction,98.82,sweep
16,3,-878.56,438.35,no_signal,,sweep
16,3,-234.57,967.4,no_signal,,sweep
16,3,-1602.15,925.0,direction,327.84,sweep
16,3,-1850.0,0.0,direction,35.09,sweep
16,4,0.0,0.0,no_signal,,sweep
16,4,961.27,-166.95,no_signal,,sweep
16,4,508.27,-848.27,no_signal,,sweep
16,4,-314.31,-931.09,no_signal,,sweep
16,4,-902.87,-372.0,no_signal,,sweep
16,4,-878.56,438.35,no_signal,,sweep
16,4,-234.57,967.4,no_signal,,sweep
16,4,0.0,1850.0,no_signal,,sweep
16,4,-925.0,1602.15,no_signal,,sweep
16,4,-1602.15,925.0,no_signal,,sweep
16,4,-1850.0,0.0,no_signal,,sweep
16,4,-1602.15,-925.0,no_signal,,sweep
16,4,-925.0,-1602.15,no_signal,,sweep
16,4,-0.0,-1850.0,no_signal,,sweep
16,4,925.0,-1602.15,no_signal,,sweep
16,4,1602.15,-925.0,no_signal,,sweep
16,4,1850.0,0.0,no_signal,,sweep
16,4,1602.15,925.0,no_signal,,sweep
16,4,856.23,898.93,no_signal,,sweep
16,4,925.0,1602.15,no_signal,,sweep
16,5,0.0,0.0,no_signal,,sweep
16,5,961.27,-166.95,no_signal,,sweep
16,5,508.27,-848.27,no_signal,,sweep
16,5,-314.31,-931.09,no_signal,,sweep
16,5,-902.87,-372.0,no_signal,,sweep
16,5,-878.56,438.35,no_signal,,sweep
16,5,-234.57,967.4,no_signal,,sweep
16,5,0.0,1850.0,no_signal,,sweep
16,5,-925.0,1602.15,no_signal,,sweep
16,5,-1602.15,925.0,no_signal,,sweep
16,5,-1850.0,0.0,no_signal,,sweep
16,5,-1602.15,-925.0,no_signal,,sweep
16,5,-925.0,-1602.15,no_signal,,sweep
16,5,-0.0,-1850.0,no_signal,,sweep
16,5,925.0,-1602.15,no_signal,,sweep
16,5,1602.15,-925.0,no_signal,,sweep
16,5,1850.0,0.0,no_signal,,sweep
16,5,1602.15,925.0,no_signal,,sweep
16,5,856.23,898.93,no_signal,,sweep
16,5,925.0,1602.15,no_signal,,sweep
16,6,0.0,0.0,direction,204.65,sweep
16,6,-314.31,-931.09,direction,144.06,sweep
16,6,-902.87,-372.0,direction,232.47,sweep
16,7,0.0,0.0,no_signal,,sweep
16,7,961.27,-166.95,no_signal,,sweep
16,7,508.27,-848.27,no_signal,,sweep
16,7,-314.31,-931.09,no_signal,,sweep
16,7,-902.87,-372.0,no_signal,,sweep
16,7,-878.56,438.35,no_signal,,sweep
16,7,-234.57,967.4,no_signal,,sweep
16,7,0.0,1850.0,no_signal,,sweep
16,7,-925.0,1602.15,no_signal,,sweep
16,7,-1602.15,925.0,no_signal,,sweep
16,7,-1850.0,0.0,no_signal,,sweep
16,7,-1602.15,-925.0,no_signal,,sweep
16,7,-925.0,-1602.15,no_signal,,sweep
16,7,-0.0,-1850.0,no_signal,,sweep
16,7,925.0,-1602.15,no_signal,,sweep
16,7,1602.15,-925.0,no_signal,,sweep
16,7,1850.0,0.0,no_signal,,sweep
16,7,1602.15,925.0,no_signal,,sweep
16,7,856.23,898.93,no_signal,,sweep
16,7,925.0,1602.15,no_signal,,sweep
16,8,0.0,0.0,direction,145.85,sweep
16,8,-902.87,-372.0,direction,102.74,sweep
16,8,-878.56,438.35,direction,129.20,sweep
16,8,-234.57,967.4,direction,190.04,sweep
16,9,0.0,0.0,no_signal,,sweep
16,9,961.27,-166.95,no_signal,,sweep
16,9,508.27,-848.27,no_signal,,sweep
16,9,-314.31,-931.09,no_signal,,sweep
16,9,-902.87,-372.0,no_signal,,sweep
16,9,-878.56,438.35,no_signal,,sweep
16,9,-234.57,967.4,no_signal,,sweep
16,9,0.0,1850.0,no_signal,,sweep
16,9,-925.0,1602.15,no_signal,,sweep
16,9,-1602.15,925.0,no_signal,,sweep
16,9,-1850.0,0.0,no_signal,,sweep
16,9,-1602.15,-925.0,no_signal,,sweep
16,9,-925.0,-1602.15,no_signal,,sweep
16,9,-0.0,-1850.0,no_signal,,sweep
16,9,925.0,-1602.15,no_signal,,sweep
16,9,1602.15,-925.0,no_signal,,sweep
16,9,1850.0,0.0,no_signal,,sweep
16,9,1602.15,925.0,no_signal,,sweep
16,9,856.23,898.93,no_signal,,sweep
16,9,925.0,1602.15,no_signal,,sweep
16,10,0.0,0.0,no_signal,,sweep
16,10,961.27,-166.95,no_signal,,sweep
16,10,508.27,-848.27,no_signal,,sweep
16,10,-314.31,-931.09,no_signal,,sweep
16,10,-902.87,-372.0,no_signal,,sweep
16,10,-878.56,438.35,no_signal,,sweep
16,10,-234.57,967.4,no_signal,,sweep
16,10,0.0,1850.0,no_signal,,sweep
16,10,-925.0,1602.15,no_signal,,sweep
16,10,-1602.15,925.0,no_signal,,sweep
16,10,-1850.0,0.0,no_signal,,sweep
16,10,-1602.15,-925.0,no_signal,,sweep
16,10,-925.0,-1602.15,no_signal,,sweep
16,10,-0.0,-1850.0,no_signal,,sweep
16,10,925.0,-1602.15,no_signal,,sweep
16,10,1602.15,-925.0,no_signal,,sweep
16,10,1850.0,0.0,no_signal,,sweep
16,10,1602.15,925.0,no_signal,,sweep
16,10,856.23,898.93,no_signal,,sweep
16,10,925.0,1602.15,no_signal,,sweep
16,11,0.0,0.0,no_signal,,sweep
16,11,961.27,-166.95,no_signal,,sweep
16,11,508.27,-848.27,no_signal,,sweep
16,11,-314.31,-931.09,no_signal,,sweep
16,11,-902.87,-372.0,direction,151.18,sweep
16,11,-878.56,438.35,direction,199.69,sweep
16,11,-1602.15,925.0,direction,259.41,sweep
16,12,0.0,0.0,no_signal,,sweep
16,12,961.27,-166.95,no_signal,,sweep
16,12,508.27,-848.27,no_signal,,sweep
16,12,-314.31,-931.09,no_signal,,sweep
16,12,-902.87,-372.0,no_signal,,sweep
16,12,-878.56,438.35,no_signal,,sweep
16,12,-234.57,967.4,no_signal,,sweep
16,12,0.0,1850.0,no_signal,,sweep
16,12,-925.0,1602.15,no_signal,,sweep
16,12,-1602.15,925.0,no_signal,,sweep
16,12,-1850.0,0.0,no_signal,,sweep
16,12,-1602.15,-925.0,no_signal,,sweep
16,12,-925.0,-1602.15,no_signal,,sweep
16,12,-0.0,-1850.0,no_signal,,sweep
16,12,925.0,-1602.15,no_signal,,sweep
16,12,1602.15,-925.0,no_signal,,sweep
16,12,1850.0,0.0,no_signal,,sweep
16,12,1602.15,925.0,no_signal,,sweep
16,12,856.23,898.93,no_signal,,sweep
16,12,925.0,1602.15,no_signal,,sweep
16,13,0.0,0.0,direction,62.92,sweep
16,13,961.27,-166.95,direction,130.68,sweep
16,13,-878.56,438.35,direction,7.19,sweep
16,13,-234.57,967.4,no_signal,,sweep
16,13,856.23,898.93,no_signal,,sweep
16,13,925.0,1602.15,no_signal,,sweep
16,14,0.0,0.0,no_signal,,sweep
16,14,961.27,-166.95,no_signal,,sweep
16,14,508.27,-848.27,no_signal,,sweep
16,14,-314.31,-931.09,no_signal,,sweep
16,14,-902.87,-372.0,no_signal,,sweep
16,14,-878.56,438.35,no_signal,,sweep
16,14,-234.57,967.4,no_signal,,sweep
16,14,0.0,1850.0,no_signal,,sweep
16,14,-925.0,1602.15,no_signal,,sweep
16,14,-1602.15,925.0,no_signal,,sweep
16,14,-1850.0,0.0,no_signal,,sweep
16,14,-1602.15,-925.0,no_signal,,sweep
16,14,-925.0,-1602.15,no_signal,,sweep
16,14,-0.0,-1850.0,no_signal,,sweep
16,14,925.0,-1602.15,no_signal,,sweep
16,14,1602.15,-925.0,no_signal,,sweep
16,14,1850.0,0.0,no_signal,,sweep
16,14,1602.15,925.0,no_signal,,sweep
16,14,856.23,898.93,no_signal,,sweep
16,14,925.0,1602.15,no_signal,,sweep
16,15,0.0,0.0,no_signal,,sweep
16,15,961.27,-166.95,no_signal,,sweep
16,15,508.27,-848.27,no_signal,,sweep
16,15,-314.31,-931.09,no_signal,,sweep
16,15,-902.87,-372.0,no_signal,,sweep
16,15,-878.56,438.35,direction,62.69,sweep
16,15,-234.57,967.4,direction,102.20,sweep
16,15,0.0,1850.0,direction,228.37,sweep
16,16,0.0,0.0,no_signal,,sweep
16,16,961.27,-166.95,no_signal,,sweep
16,16,508.27,-848.27,no_signal,,sweep
16,16,-314.31,-931.09,no_signal,,sweep
16,16,-902.87,-372.0,no_signal,,sweep
16,16,-878.56,438.35,no_signal,,sweep
16,16,-234.57,967.4,no_signal,,sweep
16,16,0.0,1850.0,no_signal,,sweep
16,16,-925.0,1602.15,no_signal,,sweep
16,16,-1602.15,925.0,no_signal,,sweep
16,16,-1850.0,0.0,no_signal,,sweep
16,16,-1602.15,-925.0,no_signal,,sweep
16,16,-925.0,-1602.15,no_signal,,sweep
16,16,-0.0,-1850.0,no_signal,,sweep
16,16,925.0,-1602.15,no_signal,,sweep
16,16,1602.15,-925.0,no_signal,,sweep
16,16,1850.0,0.0,no_signal,,sweep
16,16,1602.15,925.0,no_signal,,sweep
16,16,856.23,898.93,no_signal,,sweep
16,16,925.0,1602.15,no_signal,,sweep
16,17,0.0,0.0,no_signal,,sweep
16,17,961.27,-166.95,no_signal,,sweep
16,17,508.27,-848.27,no_signal,,sweep
16,17,-314.31,-931.09,no_signal,,sweep
16,17,-902.87,-372.0,no_signal,,sweep
16,17,-878.56,438.35,no_signal,,sweep
16,17,-234.57,967.4,no_signal,,sweep
16,17,0.0,1850.0,no_signal,,sweep
16,17,-925.0,1602.15,no_signal,,sweep
16,17,-1602.15,925.0,no_signal,,sweep
16,17,-1850.0,0.0,no_signal,,sweep
16,17,-1602.15,-925.0,no_signal,,sweep
16,17,-925.0,-1602.15,no_signal,,sweep
16,17,-0.0,-1850.0,no_signal,,sweep
16,17,925.0,-1602.15,no_signal,,sweep
16,17,1602.15,-925.0,no_signal,,sweep
16,17,1850.0,0.0,no_signal,,sweep
16,17,1602.15,925.0,direction,168.26,sweep
16,17,856.23,898.93,direction,8.52,sweep
16,17,925.0,1602.15,direction,303.95,sweep
16,18,0.0,0.0,no_signal,,sweep
16,18,961.27,-166.95,no_signal,,sweep
16,18,508.27,-848.27,no_signal,,sweep
16,18,-314.31,-931.09,no_signal,,sweep
16,18,-902.87,-372.0,no_signal,,sweep
16,18,-878.56,438.35,no_signal,,sweep
16,18,-234.57,967.4,no_signal,,sweep
16,18,0.0,1850.0,no_signal,,sweep
16,18,-925.0,1602.15,no_signal,,sweep
16,18,-1602.15,925.0,no_signal,,sweep
16,18,-1850.0,0.0,no_signal,,sweep
16,18,-1602.15,-925.0,no_signal,,sweep
16,18,-925.0,-1602.15,no_signal,,sweep
16,18,-0.0,-1850.0,no_signal,,sweep
16,18,925.0,-1602.15,no_signal,,sweep
16,18,1602.15,-925.0,no_signal,,sweep
16,18,1850.0,0.0,no_signal,,sweep
16,18,1602.15,925.0,no_signal,,sweep
16,18,856.23,898.93,no_signal,,sweep
16,18,925.0,1602.15,no_signal,,sweep
16,19,0.0,0.0,direction,168.95,sweep
16,19,-314.31,-931.09,direction,94.24,sweep
16,19,-902.87,-372.0,direction,40.53,sweep
16,20,0.0,0.0,no_signal,,sweep
16,20,961.27,-166.95,no_signal,,sweep
16,20,508.27,-848.27,no_signal,,sweep
16,20,-314.31,-931.09,no_signal,,sweep
16,20,-902.87,-372.0,no_signal,,sweep
16,20,-878.56,438.35,no_signal,,sweep
16,20,-234.57,967.4,direction,193.97,sweep
16,20,-925.0,1602.15,direction,260.17,sweep
16,20,-1602.15,925.0,no_signal,,sweep
16,20,-1850.0,0.0,no_signal,,sweep
17,1,0.0,0.0,no_signal,,sweep
17,1,961.27,-166.95,no_signal,,sweep
17,1,508.27,-848.27,no_signal,,sweep
17,1,-314.31,-931.09,direction,223.99,sweep
17,1,-902.87,-372.0,no_signal,,sweep
17,1,-1602.15,-925.0,direction,330.69,sweep
17,1,-925.0,-1602.15,direction,58.46,sweep
17,2,0.0,0.0,no_signal,,sweep
17,2,961.27,-166.95,no_signal,,sweep
17,2,508.27,-848.27,no_signal,,sweep
17,2,-314.31,-931.09,no_signal,,sweep
17,2,-902.87,-372.0,no_signal,,sweep
17,2,-878.56,438.35,no_signal,,sweep
17,2,-234.57,967.4,no_signal,,sweep
17,2,0.0,1850.0,no_signal,,sweep
17,2,-925.0,1602.15,no_signal,,sweep
17,2,-1602.15,925.0,no_signal,,sweep
17,2,-1850.0,0.0,no_signal,,sweep
17,2,-1602.15,-925.0,no_signal,,sweep
17,2,-925.0,-1602.15,no_signal,,sweep
17,2,-0.0,-1850.0,no_signal,,sweep
17,2,925.0,-1602.15,no_signal,,sweep
17,2,1602.15,-925.0,no_signal,,sweep
17,2,1850.0,0.0,no_signal,,sweep
17,2,1602.15,925.0,no_signal,,sweep
17,2,856.23,898.93,no_signal,,sweep
17,2,925.0,1602.15,no_signal,,sweep
17,3,0.0,0.0,no_signal,,sweep
17,3,961.27,-166.95,no_signal,,sweep
17,3,508.27,-848.27,no_signal,,sweep
17,3,-314.31,-931.09,no_signal,,sweep
17,3,-902.87,-372.0,no_signal,,sweep
17,3,-878.56,438.35,no_signal,,sweep
17,3,-234.57,967.4,no_signal,,sweep
17,3,0.0,1850.0,no_signal,,sweep
17,3,-925.0,1602.15,no_signal,,sweep
17,3,-1602.15,925.0,no_signal,,sweep
17,3,-1850.0,0.0,no_signal,,sweep
17,3,-1602.15,-925.0,no_signal,,sweep
17,3,-925.0,-1602.15,no_signal,,sweep
17,3,-0.0,-1850.0,no_signal,,sweep
17,3,925.0,-1602.15,no_signal,,sweep
17,3,1602.15,-925.0,no_signal,,sweep
17,3,1850.0,0.0,no_signal,,sweep
17,3,1602.15,925.0,no_signal,,sweep
17,3,856.23,898.93,no_signal,,sweep
17,3,925.0,1602.15,no_signal,,sweep
17,4,0.0,0.0,no_signal,,sweep
17,4,961.27,-166.95,no_signal,,sweep
17,4,508.27,-848.27,no_signal,,sweep
17,4,-314.31,-931.09,direction,171.97,sweep
17,4,-902.87,-372.0,direction,277.59,sweep
17,5,0.0,0.0,direction,110.77,sweep
17,5,-878.56,438.35,direction,31.10,sweep
17,5,-234.57,967.4,direction,248.49,sweep
17,6,0.0,0.0,no_signal,,sweep
17,6,961.27,-166.95,no_signal,,sweep
17,6,508.27,-848.27,no_signal,,sweep
17,6,-314.31,-931.09,no_signal,,sweep
17,6,-902.87,-372.0,no_signal,,sweep
17,6,-878.56,438.35,no_signal,,sweep
17,6,-234.57,967.4,no_signal,,sweep
17,6,0.0,1850.0,no_signal,,sweep
17,6,-925.0,1602.15,no_signal,,sweep
17,6,-1602.15,925.0,no_signal,,sweep
17,6,-1850.0,0.0,no_signal,,sweep
17,6,-1602.15,-925.0,no_signal,,sweep
17,6,-925.0,-1602.15,no_signal,,sweep
17,6,-0.0,-1850.0,no_signal,,sweep
17,6,925.0,-1602.15,no_signal,,sweep
17,6,1602.15,-925.0,no_signal,,sweep
17,6,1850.0,0.0,no_signal,,sweep
17,6,1602.15,925.0,no_signal,,sweep
17,6,856.23,898.93,no_signal,,sweep
17,6,925.0,1602.15,no_signal,,sweep
17,7,0.0,0.0,no_signal,,sweep
17,7,961.27,-166.95,no_signal,,sweep
17,7,508.27,-848.27,no_signal,,sweep
17,7,-314.31,-931.09,no_signal,,sweep
17,7,-902.87,-372.0,no_signal,,sweep
17,7,-878.56,438.35,direction,91.65,sweep
17,7,-234.57,967.4,direction,155.09,sweep
17,7,0.0,1850.0,direction,211.55,sweep
17,8,0.0,0.0,no_signal,,sweep
17,8,961.27,-166.95,direction,323.23,sweep
17,8,508.27,-848.27,direction,25.43,sweep
17,8,1602.15,-925.0,direction,118.69,sweep
17,9,0.0,0.0,no_signal,,sweep
17,9,961.27,-166.95,no_signal,,sweep
17,9,508.27,-848.27,no_signal,,sweep
17,9,-314.31,-931.09,no_signal,,sweep
17,9,-902.87,-372.0,no_signal,,sweep
17,9,-878.56,438.35,no_signal,,sweep
17,9,-234.57,967.4,no_signal,,sweep
17,9,0.0,1850.0,no_signal,,sweep
17,9,-925.0,1602.15,no_signal,,sweep
17,9,-1602.15,925.0,no_signal,,sweep
17,9,-1850.0,0.0,no_signal,,sweep
17,9,-1602.15,-925.0,no_signal,,sweep
17,9,-925.0,-1602.15,no_signal,,sweep
17,9,-0.0,-1850.0,no_signal,,sweep
17,9,925.0,-1602.15,no_signal,,sweep
17,9,1602.15,-925.0,no_signal,,sweep
17,9,1850.0,0.0,no_signal,,sweep
17,9,1602.15,925.0,no_signal,,sweep
17,9,856.23,898.93,no_signal,,sweep
17,9,925.0,1602.15,no_signal,,sweep
17,10,0.0,0.0,direction,350.28,sweep
17,10,961.27,-166.95,direction,169.32,sweep
17,10,508.27,-848.27,direction,100.31,sweep
17,11,0.0,0.0,no_signal,,sweep
17,11,961.27,-166.95,no_signal,,sweep
17,11,508.27,-848.27,no_signal,,sweep
17,11,-314.31,-931.09,no_signal,,sweep
17,11,-902.87,-372.0,direction,167.03,sweep
17,11,-878.56,438.35,direction,223.89,sweep
17,11,-1602.15,925.0,no_signal,,sweep
17,11,-1850.0,0.0,direction,322.66,sweep
17,12,0.0,0.0,no_signal,,sweep
17,12,961.27,-166.95,no_signal,,sweep
17,12,508.27,-848.27,no_signal,,sweep
17,12,-314.31,-931.09,no_signal,,sweep
17,12,-902.87,-372.0,no_signal,,sweep
17,12,-878.56,438.35,no_signal,,sweep
17,12,-234.57,967.4,no_signal,,sweep
17,12,0.0,1850.0,no_signal,,sweep
17,12,-925.0,1602.15,no_signal,,sweep
17,12,-1602.15,925.0,no_signal,,sweep
17,12,-1850.0,0.0,no_signal,,sweep
17,12,-1602.15,-925.0,no_signal,,sweep
17,12,-925.0,-1602.15,no_signal,,sweep
17,12,-0.0,-1850.0,no_signal,,sweep
17,12,925.0,-1602.15,no_signal,,sweep
17,12,1602.15,-925.0,no_signal,,sweep
17,12,1850.0,0.0,no_signal,,sweep
17,12,1602.15,925.0,no_signal,,sweep
17,12,856.23,898.93,no_signal,,sweep
17,12,925.0,1602.15,no_signal,,sweep
17,13,0.0,0.0,no_signal,,sweep
17,13,961.27,-166.95,no_signal,,sweep
17,13,508.27,-848.27,no_signal,,sweep
17,13,-314.31,-931.09,no_signal,,sweep
17,13,-902.87,-372.0,no_signal,,sweep
17,13,-878.56,438.35,no_signal,,sweep
17,13,-234.57,967.4,no_signal,,sweep
17,13,0.0,1850.0,no_signal,,sweep
17,13,-925.0,1602.15,no_signal,,sweep
17,13,-1602.15,925.0,no_signal,,sweep
17,13,-1850.0,0.0,no_signal,,sweep
17,13,-1602.15,-925.0,no_signal,,sweep
17,13,-925.0,-1602.15,no_signal,,sweep
17,13,-0.0,-1850.0,no_signal,,sweep
17,13,925.0,-1602.15,no_signal,,sweep
17,13,1602.15,-925.0,no_signal,,sweep
17,13,1850.0,0.0,no_signal,,sweep
17,13,1602.15,925.0,no_signal,,sweep
17,13,856.23,898.93,no_signal,,sweep
17,13,925.0,1602.15,no_signal,,sweep
17,14,0.0,0.0,direction,166.27,sweep
17,14,-314.31,-931.09,no_signal,,sweep
17,14,-902.87,-372.0,direction,94.01,sweep
17,14,-878.56,438.35,direction,251.10,sweep
17,15,0.0,0.0,no_signal,,sweep
17,15,961.27,-166.95,no_signal,,sweep
17,15,508.27,-848.27,no_signal,,sweep
17,15,-314.31,-931.09,no_signal,,sweep
17,15,-902.87,-372.0,no_signal,,sweep
17,15,-878.56,438.35,no_signal,,sweep
17,15,-234.57,967.4,no_signal,,sweep
17,15,0.0,1850.0,no_signal,,sweep
17,15,-925.0,1602.15,no_signal,,sweep
17,15,-1602.15,925.0,no_signal,,sweep
17,15,-1850.0,0.0,no_signal,,sweep
17,15,-1602.15,-925.0,no_signal,,sweep
17,15,-925.0,-1602.15,no_signal,,sweep
17,15,-0.0,-1850.0,no_signal,,sweep
17,15,925.0,-1602.15,no_signal,,sweep
17,15,1602.15,-925.0,no_signal,,sweep
17,15,1850.0,0.0,no_signal,,sweep
17,15,1602.15,925.0,no_signal,,sweep
17,15,856.23,898.93,no_signal,,sweep
17,15,925.0,1602.15,no_signal,,sweep
17,16,0.0,0.0,no_signal,,sweep
17,16,961.27,-166.95,no_signal,,sweep
17,16,508.27,-848.27,direction,220.20,sweep
17,16,-314.31,-931.09,direction,281.46,sweep
17,16,-925.0,-1602.15,direction,10.91,sweep
17,17,0.0,0.0,no_signal,,sweep
17,17,961.27,-166.95,no_signal,,sweep
17,17,508.27,-848.27,no_signal,,sweep
17,17,-314.31,-931.09,no_signal,,sweep
17,17,-902.87,-372.0,no_signal,,sweep
17,17,-878.56,438.35,no_signal,,sweep
17,17,-234.57,967.4,no_signal,,sweep
17,17,0.0,1850.0,no_signal,,sweep
17,17,-925.0,1602.15,no_signal,,sweep
17,17,-1602.15,925.0,no_signal,,sweep
17,17,-1850.0,0.0,no_signal,,sweep
17,17,-1602.15,-925.0,no_signal,,sweep
17,17,-925.0,-1602.15,no_signal,,sweep
17,17,-0.0,-1850.0,no_signal,,sweep
17,17,925.0,-1602.15,no_signal,,sweep
17,17,1602.15,-925.0,no_signal,,sweep
17,17,1850.0,0.0,no_signal,,sweep
17,17,1602.15,925.0,no_signal,,sweep
17,17,856.23,898.93,no_signal,,sweep
17,17,925.0,1602.15,no_signal,,sweep
17,18,0.0,0.0,no_signal,,sweep
17,18,961.27,-166.95,no_signal,,sweep
17,18,508.27,-848.27,no_signal,,sweep
17,18,-314.31,-931.09,no_signal,,sweep
17,18,-902.87,-372.0,direction,147.49,sweep
17,18,-878.56,438.35,direction,205.15,sweep
17,18,-1602.15,925.0,direction,268.63,sweep
17,19,0.0,0.0,direction,287.17,sweep
17,19,961.27,-166.95,direction,237.85,sweep
17,19,508.27,-848.27,direction,243.93,sweep
17,19,-314.31,-931.09,direction,340.69,sweep
17,20,0.0,0.0,no_signal,,sweep
17,20,961.27,-166.95,no_signal,,sweep
17,20,508.27,-848.27,no_signal,,sweep
17,20,-314.31,-931.09,no_signal,,sweep
17,20,-902.87,-372.0,direction,141.69,sweep
17,20,-878.56,438.35,direction,220.32,sweep
18,1,0.0,0.0,no_signal,,sweep
18,1,961.27,-166.95,no_signal,,sweep
18,1,508.27,-848.27,no_signal,,sweep
18,1,-314.31,-931.09,no_signal,,sweep
18,1,-902.87,-372.0,no_signal,,sweep
18,1,-878.56,438.35,no_signal,,sweep
18,1,-234.57,967.4,no_signal,,sweep
18,1,0.0,1850.0,no_signal,,sweep
18,1,-925.0,1602.15,no_signal,,sweep
18,1,-1602.15,925.0,no_signal,,sweep
18,1,-1850.0,0.0,no_signal,,sweep
18,1,-1602.15,-925.0,direction,92.17,sweep
18,1,-1141.79,-831.5,direction,134.71,clear
18,2,0.0,0.0,no_signal,,sweep
18,2,961.27,-166.95,no_signal,,sweep
18,2,508.27,-848.27,no_signal,,sweep
18,2,-314.31,-931.09,no_signal,,sweep
18,2,-902.87,-372.0,no_signal,,sweep
18,2,-878.56,438.35,no_signal,,sweep
18,2,-234.57,967.4,no_signal,,sweep
18,2,0.0,1850.0,no_signal,,sweep
18,2,-925.0,1602.15,no_signal,,sweep
18,2,-1602.15,925.0,no_signal,,sweep
18,2,-1850.0,0.0,no_signal,,sweep
18,2,-1602.15,-925.0,no_signal,,sweep
18,2,-925.0,-1602.15,no_signal,,sweep
18,2,-0.0,-1850.0,no_signal,,sweep
18,2,925.0,-1602.15,no_signal,,sweep
18,2,1602.15,-925.0,no_signal,,sweep
18,2,1850.0,0.0,direction,148.35,sweep
18,2,1602.15,925.0,direction,193.89,sweep
18,2,856.23,898.93,direction,235.25,sweep
18,2,925.0,1602.15,direction,257.37,sweep
18,3,0.0,0.0,no_signal,,sweep
18,3,961.27,-166.95,no_signal,,sweep
18,3,508.27,-848.27,no_signal,,sweep
18,3,-314.31,-931.09,no_signal,,sweep
18,3,-902.87,-372.0,no_signal,,sweep
18,3,-878.56,438.35,no_signal,,sweep
18,3,-234.57,967.4,no_signal,,sweep
18,3,0.0,1850.0,no_signal,,sweep
18,3,-925.0,1602.15,no_signal,,sweep
18,3,-1602.15,925.0,no_signal,,sweep
18,3,-1850.0,0.0,no_signal,,sweep
18,3,-1602.15,-925.0,no_signal,,sweep
18,3,-925.0,-1602.15,no_signal,,sweep
18,3,-0.0,-1850.0,no_signal,,sweep
18,3,925.0,-1602.15,no_signal,,sweep
18,3,1602.15,-925.0,no_signal,,sweep
18,3,1850.0,0.0,no_signal,,sweep
18,3,1602.15,925.0,no_signal,,sweep
18,3,856.23,898.93,no_signal,,sweep
18,3,925.0,1602.15,no_signal,,sweep
18,4,0.0,0.0,no_signal,,sweep
18,4,961.27,-166.95,no_signal,,sweep
18,4,508.27,-848.27,no_signal,,sweep
18,4,-314.31,-931.09,no_signal,,sweep
18,4,-902.87,-372.0,no_signal,,sweep
18,4,-878.56,438.35,no_signal,,sweep
18,4,-234.57,967.4,no_signal,,sweep
18,4,0.0,1850.0,no_signal,,sweep
18,4,-925.0,1602.15,no_signal,,sweep
18,4,-1602.15,925.0,no_signal,,sweep
18,4,-1850.0,0.0,no_signal,,sweep
18,4,-1602.15,-925.0,no_signal,,sweep
18,4,-925.0,-1602.15,no_signal,,sweep
18,4,-0.0,-1850.0,no_signal,,sweep
18,4,925.0,-1602.15,no_signal,,sweep
18,4,1602.15,-925.0,no_signal,,sweep
18,4,1850.0,0.0,no_signal,,sweep
18,4,1602.15,925.0,no_signal,,sweep
18,4,856.23,898.93,no_signal,,sweep
18,4,925.0,1602.15,no_signal,,sweep
18,5,0.0,0.0,direction,183.51,sweep
